,User,Date Created,Number of Likes,Source of Tweet,Tweet
360,Coffee1stthen,2022-11-03 11:30:03+00:00,2,Twitter for iPhone,@elonmusk Just joined and LOVE IT!!!! #twitteristheplacetobe #loveit #FreedomOfSpeech #thankyouelonmusk
361,SushantSinghIas,2022-11-03 09:56:28+00:00,1,Twitter Web App,"@elonmusk 
for other countries :- 8$  🤝..

Exception,
For Pakistan🇵🇰 :- Loan facilities available ʘ‿ʘ

#thankyouElonMusk :)"
362,hOurTyMeIsNow,2022-11-03 04:56:32+00:00,4,Twitter for Android,"@elonmusk I mean cmon, pretty accurate if I must say so myself. Let's bring it back to the Wild Wild West Days, and be able to Just Be Yourself!
#MakeTwitterTweetAgain #ThankYouElonMusk
#ElonMuskBuyTwitter
#ElonMuskIsATroll #ElonMuskTakesTwitter #ElonMuskIsTheGOAT #ElonMusk https://t.co/eXg4WmnV2K"
363,ConstitutionWin,2022-11-03 02:03:42+00:00,0,Twitter for iPhone,@elonmusk Hahaha OMG you are the best thing to happen to this shit platform. I can’t wait to see how you level the playing field. #thankyouelonmusk
364,James_King_og1,2022-11-02 19:12:49+00:00,1,Twitter for Android,@elonmusk This is why I just created a Twitter. #ThankYouElonMusk
365,khalees34512538,2022-11-02 03:18:37+00:00,0,Twitter for iPhone,I didn’t know I could like her more. But somehow I do. #boughtbots #thankyouelonmusk #fuckingrevolutionary #goddamnlegend
366,jasonwright74,2022-11-02 01:36:33+00:00,1,Twitter for Android,"@WallStreetSilv This is why liberals are having an @elonmusk meltdown!! They can't control the narrative they want! The TRUTH is FINALLY coming to light! All we ever wanted was for us to tell the truth and be fact checked if we got something wrong, not to direct a narrative! #Thankyouelonmusk 🙏"
367,Just_Carly_,2022-11-01 15:38:42+00:00,2,Twitter Web App,"#AMessageToElonMusk 
A wholehearted #ThankYouElonMusk from all of us to you. You've allowed coexistent conversations to continue instead of phasing out a whole portion of users. You are great! 🦸"
368,frgroenendijk,2022-11-01 09:28:29+00:00,10,Twitter Web App,"@RupaliChadhaMD I see your tweet a second after I thought: Yes, I can already see #Algorithms are being changed already. So many more interesting tweeps to follow now!
#ThankYouElonMusk"
369,HouseOfGab,2022-11-01 05:35:47+00:00,0,Twitter Web App,@Kelly66548861 @elonmusk @StephenKing I'm glad the democrats won't get away with a massive Republican twitter purge right before the election this time. #ThankYouElonMusk
370,RockyVasquez6,2022-11-01 05:18:28+00:00,0,Twitter for iPhone,I got my Twitter account four months back before Elon Musk ran this bitch 🤣 #thankyouelonmusk #fucksevitivity
371,HouseOfGab,2022-11-01 02:26:21+00:00,0,Twitter Web App,@LifeLibertyEvan Elon Musk gave humanity a generous gift. #ThankYouElonMusk
372,NevaAyer,2022-11-01 00:24:23+00:00,1,Twitter for iPhone,@TheLeoTerrell @parg1809 @elonmusk @Twitter I believe he will! I think he understands the concept of #FreeSpeechForEveryone 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 #ThankYouElonMusk
373,wpoctane00,2022-10-31 20:12:50+00:00,0,Twitter for Android,"Thank you @elonmusk for standing up for free speech and defending our constitution. You sir are a true American hero!
#thankyouelonmusk"
374,saveusgenius,2022-10-31 19:32:29+00:00,2,Twitter for iPhone,"World premier, click👇🏼

https://t.co/u08XdVZBYO

#saveusgenius #thankyouelonmusk https://t.co/rLJvwWQh7U"
375,ESJohnsonBldrs,2022-10-31 11:20:20+00:00,0,Twitter for iPhone,Back on twitter. Thank you @elonmusk #thankyouelonmusk
376,TeeCee032,2022-10-31 10:29:59+00:00,0,Twitter for Android,They succeed by shouting inaudible words that make no sense and when you say the slightest thing that isn't in line with them they have a huge meltdown and have to run to their #safespace 🤣#ByeFelicia #ThankYouElonMusk
377,TeeCee032,2022-10-31 10:21:20+00:00,0,Twitter for Android,Right! The days of #Gaslighting the American people are over! #ThankYouElonMusk #RedWaveComing
378,TeeCee032,2022-10-31 10:16:14+00:00,0,Twitter for Android,@elonmusk @Politics_Polls Horrible human being for giving the same voice to the other half of America who's been silenced! Cancel him! 🤣 #ThankYouElonMusk
379,shazzz66,2022-10-31 08:13:46+00:00,13,Twitter for iPhone,@AgentSmith_NZ @1NewsNZ He’s fighting the extreme left. They’re gonna be all over him like a drunk whore #FreedomOfSpeech #ThankYouElonMusk
380,lillov4,2022-10-31 04:31:21+00:00,0,Twitter for iPhone,@JoanEmp6 @KellyannePolls @SmileyForWA Oh look👀the lib*ard got fact checked #ThankYouElonMusk
381,HouseOfGab,2022-10-31 02:23:53+00:00,0,Twitter Web App,@unusual_whales Awesome!!!!!!! Those criminal Twitter employees must forfeit the golden parachute severance packages!!!! #ElonMusk #ThankYouElonMusk
382,BozenaPawlaczek,2022-10-31 02:22:29+00:00,1,Twitter for iPad,"Please and #ThankYouElonMusk for Dr.Jordan Peterson twitting again. We miss him greatly. Please @elonmusk bring Him back.
#TrudeauMustGo"
383,HouseOfGab,2022-10-31 02:11:59+00:00,2,Twitter Web App,"Twitter seems so much faster! I'm not having to wade through bots, stupid ads, or leftist crap I never agreed to follow! This is great! #ThankYouElonMusk!!! #ElonMusk"
384,HouseOfGab,2022-10-31 02:08:52+00:00,2,Twitter Web App,@TRHLofficial Precisely. It was a historical moment in free speech and freedom itself. The left knows they won't get away with hiding the truth any longer. Every one of them who blamed Republicans for Paul Pelosi's gay lover fight will be called out. Throw it in their faces! #ThankYouElonMusk
385,Veterangoat,2022-10-30 23:30:54+00:00,0,Twitter Web App,"I remember when the @elonmusk deal to buy Twitter was announced there was going to be all these folks quitting, what happened?  Now they are crying they weren't valuable enough to keep?

#TwitterTakeover 
#ThankYouElonMusk #FreeSpeechForever"
386,GigiBowman,2022-10-30 21:19:46+00:00,7,Twitter for iPhone,"and banned thousands more for having the gall to say men were men, and women are women. The people who made those decisions have now been fired.(fox news) #ThankYouElonMusk"
387,Veteran19691,2022-10-30 21:01:22+00:00,0,Twitter for Android,"The increase in followers,  likes and engagement in the two days since Elon took over, proves how much censorship was going on !

#ThankYouElonMusk"
388,scorpiofred747,2022-10-30 20:39:10+00:00,1,Twitter for Android,"@elonmusk 
#ThankYouElonMusk 
Finally after 2 weeks of Twitter not allowing me too follow my followers I was able too start following followers again. And irony is I was allowed too follow again 1 day after @elonmusk bought Twitter.
#ThankYouElonMusk"
389,Sammie1354,2022-10-30 20:33:31+00:00,0,Twitter for iPhone,"@elonmusk Thank you @elonmusk . Because of you owning the @Twitter , I have rejoined this platform. Very excited to see 1st amendment being implanted here. #ThankYouElonMusk"
390,nastyasalangina,2022-10-30 20:27:57+00:00,1,Twitter for Android,"I'm back! Gonna share with my thoughts, knowledge, impressions and BLACK humor. #ThankYouElonMusk"
391,GrandpaMortgage,2022-10-30 18:39:37+00:00,0,Twitter Web App,"Was out walking the dog this morning and saw a tree full of beautiful birds tweeting away. It's like a breath of fresh air since Thursday, isn't it? #TweetFreely #ThankYouElonMusk #LetThatSinkIn https://t.co/66bUNz0zey"
392,Nellybly03,2022-10-30 18:17:21+00:00,0,Twitter for iPhone,The bird is out of the cage….. totally enjoying this freedom #thankyouelonmusk #lovenothate #waketheworldup
393,NurseLady99,2022-10-30 18:12:13+00:00,0,Twitter for iPhone,@elonmusk when do we get the pleasure of #presidentDonaldTrump presence on #Twitter again? #ThankyouElonMusk
394,NurseLady99,2022-10-30 17:37:39+00:00,0,Twitter for iPhone,#Democrats are full of shit! Twitter changes hands so now they are going to screw! #byebyelardass The last thing they want is #FreedomOfSpeech #ThankYouElonMusk
395,TheOnlyPedroAsh,2022-10-30 17:37:11+00:00,0,Twitter for Android,"#ThankYouElonMusk - you reminded us all what it is to speak freely and we're all having a ball! 🤣

@elonmusk
#TwitterIsFree
#TwitterTakeover
#FreeSpeech"
396,LynnCareySaylor,2022-10-30 17:16:24+00:00,2,Twitter for iPhone,"@elonmusk Yes! They are!! 😂 I sacrificed my happiness to do Keto. Lost 20 in 30 days, put it back on almost immediately. Took different approach (intermittent fasting), ate plenty of carbs, took 20 off the slow healthy way and have kept it off! #FreeSpeech #Carbs 👍😀 #ThankYouElonMusk"
397,HouseOfGab,2022-10-30 16:51:25+00:00,2,Twitter Web App,"@elonmusk @HillaryClinton #ThankYouElonMusk #ElonFreedTheBird #TheBirdIsFreed #LetThatSinkIn 
See? The bullshit #FakeNews MSM &amp;  leftists are mad that these #PaulPelosi #DavidDePape facts aren't censored like old twitter. They hate truth &amp; free speech. The way they blame MAGA Republicans is reprehensible!"
398,justTRY1973,2022-10-30 16:33:15+00:00,0,Twitter for iPhone,@joncoopertweets I love reading all the comments on this thread. Dems are losing their minds!🤯😂🤣#thankyouelonmusk
399,azaz3l,2022-10-30 16:23:41+00:00,0,Twitter for Android,Los LGBT son basura #ThankYouElonMusk
400,partyofthepeopl,2022-10-30 15:52:24+00:00,0,Twitter for Android,"@catturd2 Woo-hoo! As of today, I'm able to follow people again!  #ThankYouElonMusk"
401,partyofthepeopl,2022-10-30 15:50:34+00:00,1,Twitter for Android,"@rickitick43 @darrenrich63 @elonmusk As of today, I'm able to follow again.  #ThankYouElonMusk"
402,itsMoDrake,2022-10-30 15:28:56+00:00,0,Twitter for iPhone,I pray I am making a difference as a teacher because at this point my heart is crushed with all that is happening in this country looking to both the left and right…I don’t agree with either. #StopSpreadingHate #ThankYouElonMusk
403,mickifis,2022-10-30 15:26:51+00:00,1,Twitter for iPhone,Anyone else notice the difference in the #newsforyou and the #trending tweets since Elon took over? Thank God the free speech suppression that used to be on Twitter is gone. #ThankYouElonMusk
404,djanecunningham,2022-10-30 15:04:34+00:00,1,Twitter for iPhone,NOW I can join Twitter and know that my voice can be heard.   #ThankYouElonMusk
405,knopfsemmel,2022-10-30 14:29:08+00:00,0,Twitter for Android,"#ThankYouElonMusk
That's all I wanted to say"
406,LolaInaHat,2022-10-30 13:47:08+00:00,1,Twitter for iPhone,"Lmbo #ThankYouElonMusk 

Oh, and men can’t have babies https://t.co/dRCsqG1VgW"
407,BozenaPawlaczek,2022-10-30 13:23:26+00:00,1,Twitter for iPad,@GuyLem5 @ErikLuczak @NDP @theJagmeetSingh So many Canadian patriots on Twitter now #ThankYouElonMusk
408,FluffyRaeven,2022-10-30 13:10:56+00:00,0,Twitter Web App,Never thought I'd see the day when Twitter was a platform for everyone. #ThankYouElonMusk
409,TexasAbram,2022-10-30 11:59:47+00:00,1,Twitter Web App,"@kwstewart94 @AliceNGlass1 100%.

Yay, we can finally speak the truth. #ThankYouElon #ThankYouElonMusk #KanyeisRight #YeIsRight

https://t.co/RMl9spavU2"
410,CTfreethinker,2022-10-30 10:12:40+00:00,4,Twitter for Android,"Yes, please leave twitter. That will show em! No one wants you here anyway. You never believed in free speech or hearing truth. Bye bye liberals! #LiberalismIsAMentalDisorder #DemocratsAreTheProblem #FJB #ThankYouElonMusk https://t.co/Qmn4UWVAX3"
411,Hohepriester1,2022-10-30 09:43:46+00:00,1,Twitter Web App,"@AliCologne Nice!

#ThankYouElonMusk"
412,aipluGin,2022-10-30 09:29:45+00:00,0,Twitter for iPhone,@isiaka_daudu @ArthurSifon Just know say nobody cares if nobody suffered for nobody’s sake bcoz nobody is going to still do what nobody will do for nobody just to get what nobody has prepared for nobody #ThankYouElonMusk
413,FoflygenBP,2022-10-30 06:41:17+00:00,1,Twitter for Android,"@elonmusk It took a #legalimmagrant from South Africa to understand and restore free speech 
#1stAmendment  #ThankYouElonMusk
#TwitterTakeover"
414,HouseOfGab,2022-10-30 06:32:38+00:00,0,Twitter Web App,@AaronKD6 The stupid ads and time wasting leftist crap (that I dont follow) on my timeline are practically gone! #ThankYouElonMusk #ELONMUSK
415,HouseOfGab,2022-10-30 05:13:56+00:00,0,Twitter Web App,@shondarhimes Leftist Antiwhites hate is when they aren't the only ones who get to have free speech. #ThankYouElonMusk
416,Arizonaredrobin,2022-10-30 03:54:34+00:00,0,Twitter for Android,"@ofctimallen First tweet I've seen from you in months
#ThankYouElonMusk"
417,BrycejLuke,2022-10-30 02:59:02+00:00,0,Twitter for iPhone,I hate the Antichrist #ThankYouElonMusk
418,frankster024,2022-10-30 02:45:03+00:00,0,Twitter for iPhone,This Santiago vs Nieves fight is great! #showtimes #birdisfree #ThankYouElonMusk
419,_Tara_Leigh,2022-10-30 02:31:57+00:00,0,Twitter for Android,@W7VOA @elonmusk I think you meant a tide of truth and free speech. #FreeSpeech #FreeSpeechRestored #ThankYouElonMusk
420,FeelLikeJagger,2022-10-30 02:19:17+00:00,0,Twitter for iPhone,i can finally say this #ThankYouElonMusk https://t.co/LdLVDutXiZ
421,timekeeper_s,2022-10-30 01:23:31+00:00,0,Twitter Web App,Holly Wood is a Neo Nazi that took over Twitter. #ThankYouElonMusk
422,Gii63625313,2022-10-30 00:44:24+00:00,1,Twitter for Android,"MANY THANKS TO MY NEW FOLLOWERS AND 
#ThankYouElonMusk for allowing it to happen!
#CatturdForTwitterCEO"
423,LiddlePatrick,2022-10-29 23:17:43+00:00,0,Twitter for iPhone,Elon made Twitter great again! #ThankYouElonMusk
424,NicolasNadel,2022-10-29 21:28:17+00:00,0,Twitter for iPhone,"@anothercohen What a bigot. Well deserved.
#ThankYouElonMusk"
425,WilliamJMarsh1,2022-10-29 21:25:34+00:00,0,Twitter Web App,Hey! Back in the bird cage...  #thankyouelonmusk ...
426,VikingShieldMdn,2022-10-29 21:07:55+00:00,0,Twitter Web App,"@elonmusk Is it just me but Twitter appears to have a happier vibe today????

#FreeSpeech #ThankYouElonMusk"
427,NealThompson1,2022-10-29 20:48:42+00:00,3,Twitter for iPhone,Horny ass nigga #ThankYouElonMusk
428,cringe_zilla,2022-10-29 20:45:24+00:00,1,Twitter Web App,"In the event of the recent Twitter takeover, I simply found this clip perfectly applicable. A battle has been won but the WAR is not over! #Elon #Musk #ElonMuskBuysTwitter #TwitterTakeover #ThankYouElonMusk https://t.co/L6jMb0AktS"
429,keith_berisford,2022-10-29 18:46:09+00:00,0,Twitter for iPhone,"Done with Facebook. It’s a shithole, unfair, totally biased piece of shit liberal organization. As soon as I am out of FB jail, I will post that I am done, and will stop 100% putting any time or effort into the crap website!!!!! #LoveToTweet #ThankYouElonMusk"
430,Edward_Dough,2022-10-29 17:52:36+00:00,1,Twitter for iPhone,"That’s how to answer a bullsh¡t question!

#EnoughWithTheBullshit #ThankYouElonMusk https://t.co/MKHghzRcy6"
431,srayzz,2022-10-29 17:39:11+00:00,0,Twitter Web App,Most Powerful message of 2022.#FreeSpeechRestored #ThankYouElonMusk
432,fearinthesoul66,2022-10-29 16:56:36+00:00,0,Twitter for Android,"Ladies and gentlemen, freedom of speech won #ThankYouElonMusk"
433,royperactive,2022-10-29 16:27:28+00:00,0,Twitter for Android,"Thank you, Elon! I'm happily returning to Twitter. And General Motors, thank YOU for withdrawing your ads so I don't have to look at them. Elon was sued into purchasing Twitter. So, blame the fired CEO, and then go jump in a lake. #ThankYouElonMusk"
434,2AWoman,2022-10-29 15:51:16+00:00,0,Twitter for iPhone,Happy Saturday tweeple! Freedom is in the air!🤘🏼🇺🇸 #1A #ThankYouElonMusk ❤️ https://t.co/L28RRLWWBj
435,Arizonaredrobin,2022-10-29 14:30:25+00:00,0,Twitter for Android,"How refreshing to see tweets from people I had forgotten I was following because it had been so long since I'd seen a tweet from them
#ThankYouElonMusk"
436,TrishaN70673321,2022-10-29 13:07:00+00:00,0,Twitter Web App,You deserve extra time and I stand firm with the American Disabilities Act because my brother is on Disability. I also need more time because I was #developmentallydelayed not #mentallyretarded #ThankYouElonMusk #trumpRally #gratitudepost
437,jason_despain,2022-10-29 12:34:47+00:00,0,Twitter for Android,Omg!  I'm finally finding those blue check marks I followed years ago and just thought they left the platform in the past 2 years.  #ThankYouElonMusk
438,PhilMcCrackin44,2022-10-29 12:13:33+00:00,15,Twitter for iPhone,"@elonmusk paid $44 Billion for a company that many experts valued at &lt;1/2 that price.

Is he a bad businessman❓

Obviously not.  I believe he made the purchase merely to save FREE SPEECH in America.

#ThankYouElonMusk"
